T[C],P[bar],XV(Driesner)[mol],XV(xThermo)[mol],XV(diff)[mol],RhoV(Driesner)[kg/m3],RhoV(xThermo),RhoV(err),HV(Driesner)[J/kg],HV(xThermo),HV(err),XL(Driesner)[mol],XL(xThermo)[mol],XL(diff)[mol],RhoL(Driesner)[kg/m3],RhoL(xThermo),RhoL(err),HL(Driesner)[J/kg],HL(xThermo),HL(err)
6.700000e+02,6.113618e+02,1.320964e-03,1.320965e-03,-1.000000e-09,1.766180e+02,1.766180e+02,0.000000e+00,3.418526e+06,3.418526e+06,0.000000e+00,3.984072e-01,3.984072e-01,0.000000e+00,1.146551e+03,1.146540e+03,1.100000e-02,1.583738e+06,1.583738e+06,0.000000e+00
6.700000e+02,6.275578e+02,1.456107e-03,1.456108e-03,-1.000000e-09,1.823939e+02,1.823939e+02,0.000000e+00,3.406246e+06,3.406246e+06,0.000000e+00,3.875730e-01,3.875730e-01,0.000000e+00,1.132726e+03,1.132714e+03,1.200000e-02,1.604353e+06,1.604352e+06,1.000000e+00
6.700000e+02,6.437538e+02,1.600702e-03,1.600703e-03,-1.000000e-09,1.882243e+02,1.882243e+02,0.000000e+00,3.393985e+06,3.393985e+06,0.000000e+00,3.769643e-01,3.769643e-01,0.000000e+00,1.119007e+03,1.118996e+03,1.100000e-02,1.625031e+06,1.625031e+06,0.000000e+00
6.700000e+02,6.599498e+02,1.755430e-03,1.755430e-03,0.000000e+00,1.941089e+02,1.941088e+02,1.000000e-04,3.381741e+06,3.381741e+06,0.000000e+00,3.665790e-01,3.665791e-01,-1.000000e-07,1.105400e+03,1.105390e+03,1.000000e-02,1.645764e+06,1.645764e+06,0.000000e+00
6.700000e+02,6.761459e+02,1.921124e-03,1.921126e-03,-2.000000e-09,2.000476e+02,2.000476e+02,0.000000e+00,3.369516e+06,3.369516e+06,0.000000e+00,3.564150e-01,3.564150e-01,0.000000e+00,1.091913e+03,1.091902e+03,1.100000e-02,1.666544e+06,1.666543e+06,1.000000e+00
6.700000e+02,6.923419e+02,2.098807e-03,2.098809e-03,-2.000000e-09,2.060409e+02,2.060409e+02,0.000000e+00,3.357305e+06,3.357305e+06,0.000000e+00,3.464696e-01,3.464696e-01,0.000000e+00,1.078550e+03,1.078539e+03,1.100000e-02,1.687360e+06,1.687360e+06,0.000000e+00
6.700000e+02,7.085379e+02,2.289720e-03,2.289722e-03,-2.000000e-09,2.120899e+02,2.120899e+02,0.000000e+00,3.345104e+06,3.345104e+06,0.000000e+00,3.367404e-01,3.367404e-01,0.000000e+00,1.065316e+03,1.065307e+03,9.000000e-03,1.708204e+06,1.708204e+06,0.000000e+00
6.700000e+02,7.247339e+02,2.495376e-03,2.495377e-03,-1.000000e-09,2.181963e+02,2.181963e+02,0.000000e+00,3.332907e+06,3.332907e+06,0.000000e+00,3.272243e-01,3.272244e-01,-1.000000e-07,1.052218e+03,1.052209e+03,9.000000e-03,1.729067e+06,1.729067e+06,0.000000e+00
6.700000e+02,7.409299e+02,2.717605e-03,2.717607e-03,-2.000000e-09,2.243629e+02,2.243628e+02,1.000000e-04,3.320703e+06,3.320703e+06,0.000000e+00,3.179182e-01,3.179183e-01,-1.000000e-07,1.039259e+03,1.039249e+03,1.000000e-02,1.749941e+06,1.749941e+06,0.000000e+00
6.700000e+02,7.571259e+02,2.958622e-03,2.958624e-03,-2.000000e-09,2.305934e+02,2.305934e+02,0.000000e+00,3.308479e+06,3.308479e+06,0.000000e+00,3.088186e-01,3.088186e-01,0.000000e+00,1.026442e+03,1.026433e+03,9.000000e-03,1.770818e+06,1.770818e+06,0.000000e+00
6.700000e+02,7.733219e+02,3.221103e-03,3.221104e-03,-1.000000e-09,2.368934e+02,2.368934e+02,0.000000e+00,3.296219e+06,3.296219e+06,0.000000e+00,2.999215e-01,2.999216e-01,-1.000000e-07,1.013770e+03,1.013761e+03,9.000000e-03,1.791690e+06,1.791690e+06,0.000000e+00
6.700000e+02,7.895180e+02,3.508274e-03,3.508278e-03,-4.000000e-09,2.432700e+02,2.432700e+02,0.000000e+00,3.283900e+06,3.283900e+06,0.000000e+00,2.912227e-01,2.912227e-01,0.000000e+00,1.001245e+03,1.001237e+03,8.000000e-03,1.812553e+06,1.812553e+06,0.000000e+00
6.700000e+02,8.057140e+02,3.824037e-03,3.824041e-03,-4.000000e-09,2.497327e+02,2.497326e+02,1.000000e-04,3.271495e+06,3.271495e+06,0.000000e+00,2.827173e-01,2.827173e-01,0.000000e+00,9.888671e+02,9.888589e+02,8.200000e-03,1.833402e+06,1.833402e+06,0.000000e+00
6.700000e+02,8.219100e+02,4.173110e-03,4.173114e-03,-4.000000e-09,2.562936e+02,2.562936e+02,0.000000e+00,3.258970e+06,3.258970e+06,0.000000e+00,2.744000e-01,2.744000e-01,0.000000e+00,9.766354e+02,9.766274e+02,8.000000e-03,1.854235e+06,1.854235e+06,0.000000e+00
6.700000e+02,8.381060e+02,4.561215e-03,4.561219e-03,-4.000000e-09,2.629686e+02,2.629685e+02,1.000000e-04,3.246283e+06,3.246283e+06,0.000000e+00,2.662646e-01,2.662646e-01,0.000000e+00,9.645469e+02,9.645392e+02,7.700000e-03,1.875052e+06,1.875052e+06,0.000000e+00
6.700000e+02,8.543020e+02,4.995318e-03,4.995322e-03,-4.000000e-09,2.697775e+02,2.697774e+02,1.000000e-04,3.233380e+06,3.233380e+06,0.000000e+00,2.583043e-01,2.583043e-01,0.000000e+00,9.525970e+02,9.525895e+02,7.500000e-03,1.895857e+06,1.895857e+06,0.000000e+00
6.700000e+02,8.704980e+02,5.483932e-03,5.483936e-03,-4.000000e-09,2.767457e+02,2.767456e+02,1.000000e-04,3.220198e+06,3.220198e+06,0.000000e+00,2.505112e-01,2.505112e-01,0.000000e+00,9.407783e+02,9.407711e+02,7.200000e-03,1.916658e+06,1.916658e+06,0.000000e+00
6.700000e+02,8.866940e+02,6.037518e-03,6.037523e-03,-5.000000e-09,2.839053e+02,2.839052e+02,1.000000e-04,3.206656e+06,3.206656e+06,0.000000e+00,2.428762e-01,2.428763e-01,-1.000000e-07,9.290805e+02,9.290735e+02,7.000000e-03,1.937468e+06,1.937468e+06,0.000000e+00
6.700000e+02,9.028900e+02,6.669008e-03,6.669012e-03,-4.000000e-09,2.912969e+02,2.912968e+02,1.000000e-04,3.192654e+06,3.192654e+06,0.000000e+00,2.353890e-01,2.353890e-01,0.000000e+00,9.174895e+02,9.174828e+02,6.700000e-03,1.958307e+06,1.958307e+06,0.000000e+00
6.700000e+02,9.190861e+02,7.394498e-03,7.394507e-03,-9.000000e-09,2.989721e+02,2.989721e+02,0.000000e+00,3.178070e+06,3.178070e+06,0.000000e+00,2.280372e-01,2.280372e-01,0.000000e+00,9.059869e+02,9.059803e+02,6.600000e-03,1.979202e+06,1.979202e+06,0.000000e+00
6.700000e+02,9.352821e+02,8.234186e-03,8.234196e-03,-1.000000e-08,3.069968e+02,3.069967e+02,1.000000e-04,3.162749e+06,3.162749e+06,0.000000e+00,2.208064e-01,2.208064e-01,0.000000e+00,8.945482e+02,8.945419e+02,6.300000e-03,2.000192e+06,2.000191e+06,1.000000e+00
6.700000e+02,9.514781e+02,9.213643e-03,9.213654e-03,-1.100000e-08,3.154552e+02,3.154551e+02,1.000000e-04,3.146497e+06,3.146497e+06,0.000000e+00,2.136793e-01,2.136793e-01,0.000000e+00,8.831418e+02,8.831357e+02,6.100000e-03,2.021328e+06,2.021328e+06,0.000000e+00
6.700000e+02,9.676741e+02,1.036557e-02,1.036558e-02,-1.000000e-08,3.244563e+02,3.244561e+02,2.000000e-04,3.129068e+06,3.129068e+06,0.000000e+00,2.066347e-01,2.066347e-01,0.000000e+00,8.717263e+02,8.717204e+02,5.900000e-03,2.042682e+06,2.042682e+06,0.000000e+00
6.700000e+02,9.838701e+02,1.173228e-02,1.173229e-02,-1.000000e-08,3.341416e+02,3.341415e+02,1.000000e-04,3.110147e+06,3.110147e+06,0.000000e+00,1.996468e-01,1.996469e-01,-1.000000e-07,8.602478e+02,8.602421e+02,5.700000e-03,2.064348e+06,2.064348e+06,0.000000e+00
6.700000e+02,1.000066e+03,1.336926e-02,1.336926e-02,0.000000e+00,3.446978e+02,3.446976e+02,2.000000e-04,3.089330e+06,3.089330e+06,0.000000e+00,1.926830e-01,1.926831e-01,-1.000000e-07,8.486348e+02,8.486294e+02,5.400000e-03,2.086452e+06,2.086452e+06,0.000000e+00
6.700000e+02,1.016262e+03,1.535043e-02,1.535043e-02,0.000000e+00,3.563733e+02,3.563730e+02,3.000000e-04,3.066085e+06,3.066085e+06,0.000000e+00,1.857013e-01,1.857014e-01,-1.000000e-07,8.367916e+02,8.367864e+02,5.200000e-03,2.109170e+06,2.109169e+06,1.000000e+00
6.700000e+02,1.032458e+03,1.777617e-02,1.777617e-02,0.000000e+00,3.695043e+02,3.695039e+02,4.000000e-04,3.039707e+06,3.039707e+06,0.000000e+00,1.786460e-01,1.786461e-01,-1.000000e-07,8.245868e+02,8.245819e+02,4.900000e-03,2.132744e+06,2.132744e+06,0.000000e+00
6.700000e+02,1.048654e+03,2.078614e-02,2.078614e-02,0.000000e+00,3.845545e+02,3.845541e+02,4.000000e-04,3.009243e+06,3.009243e+06,0.000000e+00,1.714409e-01,1.714410e-01,-1.000000e-07,8.118343e+02,8.118296e+02,4.700000e-03,2.157523e+06,2.157523e+06,0.000000e+00
6.700000e+02,1.064850e+03,2.458081e-02,2.458080e-02,1.000000e-08,4.021800e+02,4.021794e+02,6.000000e-04,2.973368e+06,2.973368e+06,0.000000e+00,1.639759e-01,1.639760e-01,-1.000000e-07,7.982593e+02,7.982548e+02,4.500000e-03,2.184029e+06,2.184029e+06,0.000000e+00
6.700000e+02,1.081046e+03,2.946085e-02,2.946084e-02,1.000000e-08,4.233415e+02,4.233408e+02,7.000000e-04,2.930170e+06,2.930170e+06,0.000000e+00,1.560824e-01,1.560824e-01,0.000000e+00,7.834305e+02,7.834262e+02,4.300000e-03,2.213087e+06,2.213086e+06,1.000000e+00
6.700000e+02,1.097242e+03,3.590823e-02,3.590820e-02,3.000000e-08,4.495265e+02,4.495257e+02,8.000000e-04,2.876730e+06,2.876730e+06,0.000000e+00,1.474761e-01,1.474762e-01,-1.000000e-07,7.666074e+02,7.666035e+02,3.900000e-03,2.246125e+06,2.246124e+06,1.000000e+00
6.700000e+02,1.113438e+03,4.478850e-02,4.478845e-02,5.000000e-08,4.832860e+02,4.832848e+02,1.200000e-03,2.808072e+06,2.808073e+06,-1.000000e+00,1.376034e-01,1.376035e-01,-1.000000e-07,7.463211e+02,7.463175e+02,3.600000e-03,2.285996e+06,2.285996e+06,0.000000e+00
6.700000e+02,1.129634e+03,5.807727e-02,5.807717e-02,1.000000e-07,5.301565e+02,5.301548e+02,1.700000e-03,2.713408e+06,2.713409e+06,-1.000000e+00,1.250341e-01,1.250342e-01,-1.000000e-07,7.187166e+02,7.187135e+02,3.100000e-03,2.340228e+06,2.340228e+06,0.000000e+00
6.700000e+02,1.145830e+03,9.471406e-02,9.450923e-02,2.048300e-04,6.423631e+02,6.417930e+02,5.701000e-01,2.490177e+06,2.491293e+06,-1.116000e+03,9.471406e-02,9.479684e-02,-8.278000e-05,6.423631e+02,6.425898e+02,-2.267000e-01,2.490177e+06,2.489726e+06,4.510000e+02
6.800000e+02,3.205456e+02,1.060195e-04,1.060196e-04,-1.000000e-10,8.139101e+01,8.139102e+01,-1.000000e-05,3.667830e+06,3.667830e+06,0.000000e+00,6.426988e-01,6.426988e-01,0.000000e+00,1.406447e+03,1.406413e+03,3.400000e-02,1.249559e+06,1.235367e+06,1.419200e+04
6.800000e+02,3.376982e+02,1.294856e-04,1.294857e-04,-1.000000e-10,8.628172e+01,8.628173e+01,-1.000000e-05,3.655528e+06,3.655528e+06,0.000000e+00,6.270612e-01,6.270612e-01,0.000000e+00,1.391455e+03,1.391428e+03,2.700000e-02,1.266801e+06,1.254157e+06,1.264400e+04
6.800000e+02,3.548508e+02,1.569604e-04,1.569605e-04,-1.000000e-10,9.123189e+01,9.123189e+01,0.000000e+00,3.643181e+06,3.643181e+06,0.000000e+00,6.116850e-01,6.116850e-01,0.000000e+00,1.376446e+03,1.376424e+03,2.200000e-02,1.284227e+06,1.273100e+06,1.112700e+04
6.800000e+02,3.720034e+02,1.888597e-04,1.888598e-04,-1.000000e-10,9.624206e+01,9.624206e+01,0.000000e+00,3.630792e+06,3.630792e+06,0.000000e+00,5.965694e-01,5.965694e-01,0.000000e+00,1.361445e+03,1.361426e+03,1.900000e-02,1.301836e+06,1.292194e+06,9.642000e+03
6.800000e+02,3.891560e+02,2.255964e-04,2.255966e-04,-2.000000e-10,1.013127e+02,1.013127e+02,0.000000e+00,3.618364e+06,3.618364e+06,0.000000e+00,5.817137e-01,5.817138e-01,-1.000000e-07,1.346475e+03,1.346458e+03,1.700000e-02,1.319629e+06,1.311432e+06,8.197000e+03
6.800000e+02,4.063086e+02,2.675741e-04,2.675742e-04,-1.000000e-10,1.064443e+02,1.064443e+02,0.000000e+00,3.605901e+06,3.605901e+06,0.000000e+00,5.671171e-01,5.671172e-01,-1.000000e-07,1.331551e+03,1.331535e+03,1.600000e-02,1.335099e+06,1.335099e+06,0.000000e+00
6.800000e+02,4.234612e+02,3.151810e-04,3.151812e-04,-2.000000e-10,1.116372e+02,1.116372e+02,0.000000e+00,3.593407e+06,3.593407e+06,0.000000e+00,5.527787e-01,5.527788e-01,-1.000000e-07,1.316665e+03,1.316649e+03,1.600000e-02,1.354933e+06,1.354933e+06,0.000000e+00
6.800000e+02,4.406138e+02,3.687860e-04,3.687862e-04,-2.000000e-10,1.168916e+02,1.168916e+02,0.000000e+00,3.580885e+06,3.580885e+06,0.000000e+00,5.386977e-01,5.386977e-01,0.000000e+00,1.301817e+03,1.301802e+03,1.500000e-02,1.374915e+06,1.374915e+06,0.000000e+00
6.800000e+02,4.577664e+02,4.287350e-04,4.287352e-04,-2.000000e-10,1.222076e+02,1.222076e+02,0.000000e+00,3.568340e+06,3.568340e+06,0.000000e+00,5.248729e-01,5.248730e-01,-1.000000e-07,1.287010e+03,1.286995e+03,1.500000e-02,1.395039e+06,1.395038e+06,1.000000e+00
6.800000e+02,4.749190e+02,4.953496e-04,4.953498e-04,-2.000000e-10,1.275854e+02,1.275854e+02,0.000000e+00,3.555776e+06,3.555776e+06,0.000000e+00,5.113035e-01,5.113035e-01,0.000000e+00,1.272247e+03,1.272232e+03,1.500000e-02,1.415300e+06,1.415300e+06,0.000000e+00
6.800000e+02,4.920716e+02,5.689276e-04,5.689277e-04,-1.000000e-10,1.330248e+02,1.330247e+02,1.000000e-04,3.543196e+06,3.543196e+06,0.000000e+00,4.979883e-01,4.979883e-01,0.000000e+00,1.257532e+03,1.257517e+03,1.500000e-02,1.435693e+06,1.435693e+06,0.000000e+00
6.800000e+02,5.092243e+02,6.497456e-04,6.497463e-04,-7.000000e-10,1.385255e+02,1.385255e+02,0.000000e+00,3.530605e+06,3.530605e+06,0.000000e+00,4.849261e-01,4.849261e-01,0.000000e+00,1.242870e+03,1.242856e+03,1.400000e-02,1.456213e+06,1.456213e+06,0.000000e+00
6.800000e+02,5.263769e+02,7.380647e-04,7.380654e-04,-7.000000e-10,1.440872e+02,1.440872e+02,0.000000e+00,3.518008e+06,3.518008e+06,0.000000e+00,4.721158e-01,4.721158e-01,0.000000e+00,1.228267e+03,1.228254e+03,1.300000e-02,1.476853e+06,1.476853e+06,0.000000e+00
6.800000e+02,5.435295e+02,8.341376e-04,8.341384e-04,-8.000000e-10,1.497093e+02,1.497093e+02,0.000000e+00,3.505409e+06,3.505409e+06,0.000000e+00,4.595561e-01,4.595561e-01,0.000000e+00,1.213730e+03,1.213717e+03,1.300000e-02,1.497606e+06,1.497606e+06,0.000000e+00
6.800000e+02,5.606821e+02,9.382194e-04,9.382202e-04,-8.000000e-10,1.553913e+02,1.553914e+02,-1.000000e-04,3.492813e+06,3.492813e+06,0.000000e+00,4.472455e-01,4.472455e-01,0.000000e+00,1.199266e+03,1.199253e+03,1.300000e-02,1.518466e+06,1.518466e+06,0.000000e+00
6.800000e+02,5.778347e+02,1.050580e-03,1.050581e-03,-1.000000e-09,1.611325e+02,1.611325e+02,0.000000e+00,3.480224e+06,3.480224e+06,0.000000e+00,4.351825e-01,4.351825e-01,0.000000e+00,1.184881e+03,1.184868e+03,1.300000e-02,1.539424e+06,1.539424e+06,0.000000e+00
6.800000e+02,5.949873e+02,1.171519e-03,1.171520e-03,-1.000000e-09,1.669320e+02,1.669319e+02,1.000000e-04,3.467645e+06,3.467645e+06,0.000000e+00,4.233656e-01,4.233656e-01,0.000000e+00,1.170583e+03,1.170570e+03,1.300000e-02,1.560472e+06,1.560472e+06,0.000000e+00
6.800000e+02,6.121399e+02,1.301386e-03,1.301387e-03,-1.000000e-09,1.727889e+02,1.727889e+02,0.000000e+00,3.455081e+06,3.455081e+06,0.000000e+00,4.117930e-01,4.117930e-01,0.000000e+00,1.156378e+03,1.156366e+03,1.200000e-02,1.581602e+06,1.581602e+06,0.000000e+00
6.800000e+02,6.292925e+02,1.440598e-03,1.440599e-03,-1.000000e-09,1.787025e+02,1.787025e+02,0.000000e+00,3.442535e+06,3.442535e+06,0.000000e+00,4.004629e-01,4.004629e-01,0.000000e+00,1.142275e+03,1.142263e+03,1.200000e-02,1.602806e+06,1.602806e+06,0.000000e+00
6.800000e+02,6.464451e+02,1.589666e-03,1.589667e-03,-1.000000e-09,1.846721e+02,1.846721e+02,0.000000e+00,3.430007e+06,3.430007e+06,0.000000e+00,3.893732e-01,3.893732e-01,0.000000e+00,1.128279e+03,1.128268e+03,1.100000e-02,1.624072e+06,1.624072e+06,0.000000e+00
6.800000e+02,6.635977e+02,1.749217e-03,1.749218e-03,-1.000000e-09,1.906971e+02,1.906971e+02,0.000000e+00,3.417501e+06,3.417501e+06,0.000000e+00,3.785218e-01,3.785219e-01,-1.000000e-07,1.114400e+03,1.114389e+03,1.100000e-02,1.645393e+06,1.645393e+06,0.000000e+00
6.800000e+02,6.807503e+02,1.920030e-03,1.920031e-03,-1.000000e-09,1.967773e+02,1.967773e+02,0.000000e+00,3.405014e+06,3.405014e+06,0.000000e+00,3.679064e-01,3.679065e-01,-1.000000e-07,1.100642e+03,1.100631e+03,1.100000e-02,1.666757e+06,1.666757e+06,0.000000e+00
6.800000e+02,6.979029e+02,2.103067e-03,2.103068e-03,-1.000000e-09,2.029128e+02,2.029128e+02,0.000000e+00,3.392546e+06,3.392546e+06,0.000000e+00,3.575244e-01,3.575244e-01,0.000000e+00,1.087013e+03,1.087002e+03,1.100000e-02,1.688156e+06,1.688156e+06,0.000000e+00
6.800000e+02,7.150555e+02,2.299511e-03,2.299512e-03,-1.000000e-09,2.091043e+02,2.091043e+02,0.000000e+00,3.380093e+06,3.380093e+06,0.000000e+00,3.473730e-01,3.473731e-01,-1.000000e-07,1.073518e+03,1.073508e+03,1.000000e-02,1.709578e+06,1.709578e+06,0.000000e+00
6.800000e+02,7.322082e+02,2.510815e-03,2.510818e-03,-3.000000e-09,2.153532e+02,2.153532e+02,0.000000e+00,3.367647e+06,3.367647e+06,0.000000e+00,3.374492e-01,3.374492e-01,0.000000e+00,1.060163e+03,1.060153e+03,1.000000e-02,1.731015e+06,1.731015e+06,0.000000e+00
6.800000e+02,7.493608e+02,2.738754e-03,2.738757e-03,-3.000000e-09,2.216617e+02,2.216617e+02,0.000000e+00,3.355201e+06,3.355201e+06,0.000000e+00,3.277497e-01,3.277497e-01,0.000000e+00,1.046954e+03,1.046944e+03,1.000000e-02,1.752457e+06,1.752457e+06,0.000000e+00
6.800000e+02,7.665134e+02,2.985490e-03,2.985493e-03,-3.000000e-09,2.280334e+02,2.280334e+02,0.000000e+00,3.342741e+06,3.342741e+06,0.000000e+00,3.182708e-01,3.182708e-01,0.000000e+00,1.033893e+03,1.033884e+03,9.000000e-03,1.773895e+06,1.773895e+06,0.000000e+00
6.800000e+02,7.836660e+02,3.253650e-03,3.253652e-03,-2.000000e-09,2.344731e+02,2.344731e+02,0.000000e+00,3.330251e+06,3.330251e+06,0.000000e+00,3.090084e-01,3.090084e-01,0.000000e+00,1.020986e+03,1.020977e+03,9.000000e-03,1.795321e+06,1.795321e+06,0.000000e+00
6.800000e+02,8.008186e+02,3.546420e-03,3.546423e-03,-3.000000e-09,2.409876e+02,2.409876e+02,0.000000e+00,3.317710e+06,3.317710e+06,0.000000e+00,2.999580e-01,2.999580e-01,0.000000e+00,1.008233e+03,1.008224e+03,9.000000e-03,1.816728e+06,1.816728e+06,0.000000e+00
6.800000e+02,8.179712e+02,3.867667e-03,3.867670e-03,-3.000000e-09,2.475858e+02,2.475858e+02,0.000000e+00,3.305091e+06,3.305091e+06,0.000000e+00,2.911146e-01,2.911147e-01,-1.000000e-07,9.956354e+02,9.956270e+02,8.400000e-03,1.838112e+06,1.838112e+06,0.000000e+00
6.800000e+02,8.351238e+02,4.222084e-03,4.222088e-03,-4.000000e-09,2.542793e+02,2.542793e+02,0.000000e+00,3.292360e+06,3.292360e+06,0.000000e+00,2.824727e-01,2.824727e-01,0.000000e+00,9.831934e+02,9.831852e+02,8.200000e-03,1.859469e+06,1.859469e+06,0.000000e+00
6.800000e+02,8.522764e+02,4.615380e-03,4.615384e-03,-4.000000e-09,2.610833e+02,2.610832e+02,1.000000e-04,3.279475e+06,3.279475e+06,0.000000e+00,2.740257e-01,2.740257e-01,0.000000e+00,9.709044e+02,9.708965e+02,7.900000e-03,1.880799e+06,1.880799e+06,0.000000e+00
6.800000e+02,8.694290e+02,5.054517e-03,5.054521e-03,-4.000000e-09,2.680170e+02,2.680169e+02,1.000000e-04,3.266383e+06,3.266383e+06,0.000000e+00,2.657666e-01,2.657667e-01,-1.000000e-07,9.587641e+02,9.587564e+02,7.700000e-03,1.902104e+06,1.902104e+06,0.000000e+00
6.800000e+02,8.865816e+02,5.548023e-03,5.548027e-03,-4.000000e-09,2.751050e+02,2.751050e+02,0.000000e+00,3.253021e+06,3.253021e+06,0.000000e+00,2.576872e-01,2.576872e-01,0.000000e+00,9.467654e+02,9.467580e+02,7.400000e-03,1.923393e+06,1.923393e+06,0.000000e+00
6.800000e+02,9.037342e+02,6.106391e-03,6.106396e-03,-5.000000e-09,2.823788e+02,2.823787e+02,1.000000e-04,3.239306e+06,3.239306e+06,0.000000e+00,2.497780e-01,2.497781e-01,-1.000000e-07,9.348983e+02,9.348912e+02,7.100000e-03,1.944677e+06,1.944677e+06,0.000000e+00
6.800000e+02,9.208868e+02,6.742614e-03,6.742618e-03,-4.000000e-09,2.898780e+02,2.898779e+02,1.000000e-04,3.225141e+06,3.225141e+06,0.000000e+00,2.420281e-01,2.420282e-01,-1.000000e-07,9.231490e+02,9.231421e+02,6.900000e-03,1.965977e+06,1.965977e+06,0.000000e+00
6.800000e+02,9.380394e+02,7.472882e-03,7.472887e-03,-5.000000e-09,2.976534e+02,2.976533e+02,1.000000e-04,3.210400e+06,3.210400e+06,0.000000e+00,2.344248e-01,2.344248e-01,0.000000e+00,9.114989e+02,9.114922e+02,6.700000e-03,1.987319e+06,1.987319e+06,0.000000e+00
6.800000e+02,9.551921e+02,8.317540e-03,8.317551e-03,-1.100000e-08,3.057698e+02,3.057697e+02,1.000000e-04,3.194930e+06,3.194929e+06,1.000000e+00,2.269529e-01,2.269529e-01,0.000000e+00,8.999234e+02,8.999168e+02,6.600000e-03,2.008743e+06,2.008743e+06,0.000000e+00
6.800000e+02,9.723447e+02,9.302372e-03,9.302385e-03,-1.300000e-08,3.143102e+02,3.143101e+02,1.000000e-04,3.178533e+06,3.178533e+06,0.000000e+00,2.195943e-01,2.195943e-01,0.000000e+00,8.883904e+02,8.883841e+02,6.300000e-03,2.030302e+06,2.030302e+06,0.000000e+00
6.800000e+02,9.894973e+02,1.046040e-02,1.046041e-02,-1.000000e-08,3.233822e+02,3.233821e+02,1.000000e-04,3.160962e+06,3.160962e+06,0.000000e+00,2.123272e-01,2.123272e-01,0.000000e+00,8.768581e+02,8.768521e+02,6.000000e-03,2.052067e+06,2.052067e+06,0.000000e+00
6.800000e+02,1.006650e+03,1.183440e-02,1.183443e-02,-3.000000e-08,3.331263e+02,3.331262e+02,1.000000e-04,3.141900e+06,3.141899e+06,1.000000e+00,2.051244e-01,2.051244e-01,0.000000e+00,8.652715e+02,8.652655e+02,6.000000e-03,2.074135e+06,2.074135e+06,0.000000e+00
6.800000e+02,1.023802e+03,1.348057e-02,1.348053e-02,4.000000e-08,3.437272e+02,3.437267e+02,5.000000e-04,3.120935e+06,3.120936e+06,-1.000000e+00,1.979520e-01,1.979522e-01,-2.000000e-07,8.535576e+02,8.535523e+02,5.300000e-03,2.096637e+06,2.096636e+06,1.000000e+00
6.800000e+02,1.040955e+03,1.547385e-02,1.547386e-02,-1.000000e-08,3.554321e+02,3.554319e+02,2.000000e-04,3.097532e+06,3.097532e+06,0.000000e+00,1.907662e-01,1.907662e-01,0.000000e+00,8.416185e+02,8.416131e+02,5.400000e-03,2.119751e+06,2.119751e+06,0.000000e+00
6.800000e+02,1.058108e+03,1.791625e-02,1.791632e-02,-7.000000e-08,3.685760e+02,3.685760e+02,0.000000e+00,3.070973e+06,3.070972e+06,1.000000e+00,1.835089e-01,1.835088e-01,1.000000e-07,8.293197e+02,8.293143e+02,5.400000e-03,2.143729e+06,2.143730e+06,-1.000000e+00
6.800000e+02,1.075260e+03,2.094987e-02,2.094984e-02,3.000000e-08,3.836224e+02,3.836218e+02,6.000000e-04,3.040290e+06,3.040291e+06,-1.000000e+00,1.761006e-01,1.761007e-01,-1.000000e-07,8.164706e+02,8.164659e+02,4.700000e-03,2.168930e+06,2.168930e+06,0.000000e+00
6.800000e+02,1.092413e+03,2.477915e-02,2.477921e-02,-6.000000e-08,4.012287e+02,4.012284e+02,3.000000e-04,3.004133e+06,3.004132e+06,1.000000e+00,1.684265e-01,1.684264e-01,1.000000e-07,8.027894e+02,8.027845e+02,4.900000e-03,2.195892e+06,2.195892e+06,0.000000e+00
6.800000e+02,1.109566e+03,2.971135e-02,2.971156e-02,-2.100000e-07,4.223619e+02,4.223622e+02,-3.000000e-04,2.960551e+06,2.960549e+06,2.000000e+00,1.603107e-01,1.603104e-01,3.000000e-07,7.878335e+02,7.878285e+02,5.000000e-03,2.225467e+06,2.225468e+06,-1.000000e+00
6.800000e+02,1.126718e+03,3.624016e-02,3.624017e-02,-1.000000e-08,4.485261e+02,4.485254e+02,7.000000e-04,2.906554e+06,2.906554e+06,0.000000e+00,1.514568e-01,1.514568e-01,0.000000e+00,7.708431e+02,7.708389e+02,4.200000e-03,2.259132e+06,2.259132e+06,0.000000e+00
6.800000e+02,1.143871e+03,4.525455e-02,4.525481e-02,-2.600000e-07,4.823132e+02,4.823131e+02,1.000000e-04,2.837033e+06,2.837031e+06,2.000000e+00,1.412872e-01,1.412870e-01,2.000000e-07,7.503096e+02,7.503052e+02,4.400000e-03,2.299840e+06,2.299841e+06,-1.000000e+00
6.800000e+02,1.161023e+03,5.879094e-02,5.879073e-02,2.100000e-07,5.293780e+02,5.293759e+02,2.100000e-03,2.740866e+06,2.740868e+06,-2.000000e+00,1.283104e-01,1.283106e-01,-2.000000e-07,7.222732e+02,7.222702e+02,3.000000e-03,2.355387e+06,2.355386e+06,1.000000e+00
6.800000e+02,1.178176e+03,9.682516e-02,9.692923e-02,-1.040700e-04,6.441500e+02,6.444316e+02,-2.816000e-01,2.510134e+06,2.509570e+06,5.640000e+02,9.682516e-02,9.692925e-02,-1.040900e-04,6.441500e+02,6.444317e+02,-2.817000e-01,2.510134e+06,2.509570e+06,5.640000e+02
